,YR_MO,CALL_DATE,AGENT_ID,AGENT_NAME,TEAM_LEAD_ID,TEAM_LEAD_NAME,CALL_CENTER,CALLS,HANDLE_TIME,CALL_REGEN,CALLS_WITH_OFFER,CALLS_WITH_ACCEPT,CALLS_OFFER_APPLIED,TRANSFERS,AHT_MULTI,CALL_REGEN_MULTI,TRANSFERS_MULTI,APPLIED_PER_CALL_MULTI,BREAKAGE_MULTI
7708,202012,2020-12-27 12:00:00,41,Agent_41,4,Team_Lead_4,Center_A,8,575.5627087907782,0.5525516336050084,44,28,10,9,0.5050238368198192,0.2802139018151836,0.8320504176223512,0.6120031159401733,0.8172965613495571
7709,202012,2020-12-27 13:00:00,9,Agent_9,5,Team_Lead_5,Center_A,7,387.79466592172827,0.4694024433047632,32,96,12,7,0.044062873301950245,0.9900021307958302,0.9243461146865237,0.610126246212622,0.4317882401653357
7710,202012,2020-12-27 14:00:00,14,Agent_14,8,Team_Lead_8,Center_B,7,386.14709080107264,0.5671063539203564,83,54,81,7,0.8850227475705732,0.13987786602766394,0.1884887893711985,0.10590990194189531,0.6532621963233101
7711,202012,2020-12-27 15:00:00,53,Agent_53,5,Team_Lead_5,Center_B,14,126.66352464259968,0.40162500533023726,47,9,86,0,0.8133250688694045,0.3390126344790293,0.25068395379513864,0.26747514040445175,0.7195851577047065
7712,202012,2020-12-27 16:00:00,29,Agent_29,8,Team_Lead_8,Center_A,9,488.2988962448019,0.7168623243803993,35,7,23,8,0.24055351119597002,0.7610051438955646,0.8920763399539077,0.7050750266403027,0.37251803072742184
7713,202012,2020-12-27 17:00:00,30,Agent_30,3,Team_Lead_3,Center_A,10,80.58623785093242,0.60456087123765,44,41,69,3,0.8006442480646155,0.49339247810618503,0.8695876031718418,0.5433826505976505,0.9555812222902036
7714,202012,2020-12-27 18:00:00,61,Agent_61,10,Team_Lead_10,Center_A,10,189.377729844858,0.7145418415255096,59,15,25,6,0.02172317729372497,0.5749724417830201,0.3491232489435737,0.4696500759138845,0.24793293088610324
7715,202012,2020-12-27 19:00:00,35,Agent_35,8,Team_Lead_8,Center_B,8,389.63598959907625,0.05179965882149451,5,51,28,9,0.3796803159994394,0.14998302176924094,0.01391803345174869,0.8889082863594251,0.8045257648158021
7716,202012,2020-12-27 20:00:00,31,Agent_31,10,Team_Lead_10,Center_B,9,246.18128570771978,0.2795819844233344,50,80,0,5,0.7592010910859951,0.9231294038571052,0.9616468334593533,0.8903065778404942,0.48397014890548806
7717,202012,2020-12-27 21:00:00,21,Agent_21,9,Team_Lead_9,Center_A,9,79.67357553422752,0.42138678332792645,56,40,62,2,0.4019525813769427,0.12482200075765881,0.4132006017397807,0.8511120845126111,0.22331598585054668
7718,202012,2020-12-27 22:00:00,23,Agent_23,7,Team_Lead_7,Center_B,7,475.15716309575186,0.7216014303269133,64,22,88,2,0.5861832529112249,0.29124013435596907,0.2730938173677929,0.3618567276618142,0.7699296684540945
7719,202012,2020-12-27 23:00:00,94,Agent_94,7,Team_Lead_7,Center_B,13,502.2564989221015,0.18862600114326245,82,30,51,4,0.5285357987054777,0.4595659113997743,0.06329511707065749,0.7048849908212457,0.07575983544211273
7720,202012,2020-12-28 00:00:00,90,Agent_90,2,Team_Lead_2,Center_A,11,494.5862109085932,0.9380275244617152,95,47,76,4,0.10443215687079244,0.4238503023360103,0.844034786636551,0.6985281336862166,0.8288275592910789
7721,202012,2020-12-28 01:00:00,73,Agent_73,5,Team_Lead_5,Center_A,6,135.87028526789666,0.5123816495429409,31,1,78,4,0.7831777324173985,0.11115083817483351,0.40541295710245473,0.8432108282393117,0.570151293201295
7722,202012,2020-12-28 02:00:00,16,Agent_16,3,Team_Lead_3,Center_A,18,128.0247225611909,0.9747329187347317,24,20,32,7,0.20271110886138222,0.939035769488619,0.3167626758412676,0.7414580631657638,0.8501617194721043
7723,202012,2020-12-28 03:00:00,61,Agent_61,8,Team_Lead_8,Center_B,9,186.0394561162095,0.9109651709217172,66,63,83,5,0.12967423982435966,0.697252712034577,0.3382407340378166,0.17620702679511557,0.393325739059313
7724,202012,2020-12-28 04:00:00,75,Agent_75,2,Team_Lead_2,Center_B,11,239.45464994191664,0.10968292723804762,89,69,54,6,0.17500071554032615,0.6900735428479263,0.1733858144074505,0.9331160091112584,0.12817223181944315
7725,202012,2020-12-28 05:00:00,27,Agent_27,6,Team_Lead_6,Center_B,10,289.6178702969852,0.7934673843793736,74,55,28,3,0.845389960030721,0.6375853616276327,0.9223306988913672,0.619815644130668,0.4744731677586017
7726,202012,2020-12-28 06:00:00,16,Agent_16,6,Team_Lead_6,Center_A,14,480.18931898350576,0.44435101239510333,74,82,4,1,0.031094459366911686,0.9594176548971702,0.8264505849396614,0.08243845708844755,0.5002676921457861
7727,202012,2020-12-28 07:00:00,31,Agent_31,5,Team_Lead_5,Center_A,11,160.98514662127684,0.9931620200736906,70,29,16,1,0.9304947942738415,0.10724438126897795,0.023486193568984404,0.9408251364743269,0.9887570448727198
7728,202012,2020-12-28 08:00:00,97,Agent_97,5,Team_Lead_5,Center_A,7,326.15834467882206,0.5951366969597436,76,13,99,0,0.21549390717835704,0.8916626701464064,0.6822944077449989,0.4738480701071405,0.9188364643001811
7729,202012,2020-12-28 09:00:00,49,Agent_49,4,Team_Lead_4,Center_B,6,560.0052077265764,0.09772671409969136,33,64,4,6,0.8246451038375667,0.7795487581234545,0.8322437314368388,0.5480815504966821,0.23317508630121164
7730,202012,2020-12-28 10:00:00,6,Agent_6,1,Team_Lead_1,Center_A,11,136.28428123670943,0.3931222626152373,7,9,30,7,0.3989457384454641,0.7210790476574375,0.8388320900518492,0.31666423826592005,0.03936718590246646
7731,202012,2020-12-28 11:00:00,36,Agent_36,7,Team_Lead_7,Center_B,5,574.3633278900287,0.712501151950892,1,31,96,1,0.5399399231888234,0.700968406707922,0.8983484738489399,0.9955251531652963,0.19858214242088867
7732,202012,2020-12-28 12:00:00,59,Agent_59,4,Team_Lead_4,Center_B,6,588.5920576486335,0.45623916843274037,49,30,6,6,0.5675758572813863,0.9092287860719445,0.7103039409835128,0.9741142397264405,0.6258057253197818
7733,202012,2020-12-28 13:00:00,26,Agent_26,3,Team_Lead_3,Center_B,6,597.058702945657,0.45077467136509175,89,3,59,7,0.6388291322058341,0.9830520728058855,0.3984205007157422,0.11031913719923381,0.026516398494980553
7734,202012,2020-12-28 14:00:00,26,Agent_26,6,Team_Lead_6,Center_B,8,195.7426346470244,0.1870252319924487,93,14,5,2,0.7360487647662087,0.48817052795592175,0.17015938286651988,0.11219638444715418,0.9740891394793303
7735,202012,2020-12-28 15:00:00,61,Agent_61,3,Team_Lead_3,Center_A,10,163.86908999187114,0.21453673137009177,45,38,72,5,0.8303488983590719,0.41658492465654207,0.9888372993119919,0.15060694658642226,0.6184531395514677
7736,202012,2020-12-28 16:00:00,66,Agent_66,8,Team_Lead_8,Center_B,3,453.3390426511465,0.4725458876079376,58,82,34,9,0.058396491748671786,0.5968588357686727,0.560489015241402,0.40691777838373433,0.03600381796870611
7737,202012,2020-12-28 17:00:00,29,Agent_29,4,Team_Lead_4,Center_B,13,533.9318577072493,0.6632969466829655,88,79,91,8,0.796283050777829,0.26925356588164095,0.5973704083558471,0.41459036550998185,0.4500957413622332
7738,202012,2020-12-28 18:00:00,42,Agent_42,6,Team_Lead_6,Center_B,12,215.0355073016905,0.36309949169935296,77,75,84,5,0.5948963848136347,0.23578161203860148,0.9396784235308215,0.840497389698401,0.49920631027048845
7739,202012,2020-12-28 19:00:00,20,Agent_20,2,Team_Lead_2,Center_A,9,459.806806731558,0.3456980317914342,20,52,73,2,0.6502899242661293,0.1878476595841544,0.5861118425020087,0.09077234356690633,0.456135585987797
7740,202012,2020-12-28 20:00:00,98,Agent_98,1,Team_Lead_1,Center_A,10,265.8964256396239,0.6832376449589188,8,91,28,7,0.07542333617586927,0.43710773459917707,0.4584909381953285,0.8584270081591056,0.02614863027465819
7741,202012,2020-12-28 21:00:00,74,Agent_74,5,Team_Lead_5,Center_A,9,451.872321277722,0.23666995589476025,15,52,54,9,0.7140464247815564,0.4422166809183262,0.1499222970922517,0.8957307803220403,0.9842509875126577
7742,202012,2020-12-28 22:00:00,90,Agent_90,8,Team_Lead_8,Center_A,10,575.3308508253973,0.33957403942984654,45,93,41,3,0.9943238960818914,0.7464516254169055,0.5597300033621374,0.044164942986158695,0.9400954529342441
7743,202012,2020-12-28 23:00:00,87,Agent_87,10,Team_Lead_10,Center_A,12,356.07016592474054,0.644018542071471,2,55,37,3,0.6281566416171434,0.164589987933213,0.9189539251245595,0.6998644020699355,0.40690663327855925
7744,202012,2020-12-29 00:00:00,9,Agent_9,7,Team_Lead_7,Center_B,8,287.8936622652006,0.9575801764514942,41,87,83,9,0.05504370127867331,0.4263483457014211,0.6211896124927381,0.277454329664917,0.8824521211448402
7745,202012,2020-12-29 01:00:00,21,Agent_21,6,Team_Lead_6,Center_A,9,382.98804672602404,0.7720717454671508,52,44,2,8,0.5423533100598579,0.7578281206839009,0.6897553198894097,0.5101484567027195,0.958422297768629
7746,202012,2020-12-29 02:00:00,28,Agent_28,9,Team_Lead_9,Center_B,10,333.836562166684,0.5969774973204368,48,53,0,0,0.34893040261323605,0.9700881781584048,0.7889041935951511,0.7476919118803331,0.5979635847191604
7747,202012,2020-12-29 03:00:00,86,Agent_86,6,Team_Lead_6,Center_B,12,533.8277195811925,0.8969042660830019,81,85,42,3,0.4978044531995989,0.6744593934302158,0.29681878100192016,0.9727781283632209,0.02666534429943168
7748,202012,2020-12-29 04:00:00,76,Agent_76,8,Team_Lead_8,Center_A,5,297.89565133531767,0.2597171717434653,97,97,25,0,0.8470654411229196,0.8564571948913811,0.18733096593724818,0.8503439321660131,0.35079080771479054
7749,202012,2020-12-29 05:00:00,42,Agent_42,2,Team_Lead_2,Center_A,9,252.83051726326565,0.09908251214493824,79,5,62,5,0.1645995402217295,0.06196335074941228,0.7054711935696821,0.9786417822295187,0.4172216630028962
7750,202012,2020-12-29 06:00:00,25,Agent_25,10,Team_Lead_10,Center_A,7,414.48095853983983,0.030995250377979233,54,22,38,0,0.6979054509938426,0.5871560316755682,0.016287937742488823,0.9028953852689866,0.7120862506952661
7751,202012,2020-12-29 07:00:00,23,Agent_23,2,Team_Lead_2,Center_A,5,467.85790555223105,0.8689128461834253,74,88,73,6,0.1893799278204784,0.6274175236874036,0.6322444999899638,0.3289420839952576,0.3416919722942976
7752,202012,2020-12-29 08:00:00,2,Agent_2,1,Team_Lead_1,Center_A,10,490.1133584443489,0.4475826550089913,5,76,89,1,0.0370368107752036,0.013346068281022916,0.1553188398432337,0.5476475868807886,0.062404904300940145
7753,202012,2020-12-29 09:00:00,71,Agent_71,6,Team_Lead_6,Center_A,5,355.46613285504674,0.7104787655069837,64,99,59,4,0.9524885106901612,0.5340409902616262,0.5132279842294069,0.18819285735864144,0.13479956316144082
7754,202012,2020-12-29 10:00:00,89,Agent_89,2,Team_Lead_2,Center_A,17,75.91472707355716,0.3237298925815101,46,29,89,8,0.18440257762512358,0.7089823277013232,0.9406533082367826,0.40158981852628817,0.5606038464671773
7755,202012,2020-12-29 11:00:00,99,Agent_99,1,Team_Lead_1,Center_A,7,146.99853558528943,0.40466842782821166,75,56,33,2,0.012873590226494702,0.577223572531789,0.9622007924665611,0.9742640208308901,0.250745706296856
7756,202012,2020-12-29 12:00:00,58,Agent_58,8,Team_Lead_8,Center_B,6,62.71294274231963,0.9365792744413056,14,52,47,3,0.033064814699357625,0.8501003014425722,0.6835677866608697,0.7732407833153699,0.4455588095222395
7757,202012,2020-12-29 13:00:00,50,Agent_50,5,Team_Lead_5,Center_A,11,139.31339311124907,0.6241592384703165,75,60,95,6,0.5301535920643204,0.652316623766618,0.7667263416470286,0.05958474081244125,0.9962968248922063
7758,202012,2020-12-29 14:00:00,59,Agent_59,3,Team_Lead_3,Center_B,12,291.61114773310806,0.7709634163993879,77,85,18,8,0.4607364649247493,0.21080356240971643,0.0169356142268966,0.6889112594849055,0.2121543655452045
7759,202012,2020-12-29 15:00:00,47,Agent_47,2,Team_Lead_2,Center_B,10,436.4148928481635,0.2789156896393816,37,55,97,2,0.932652598504118,0.1638577822311934,0.029588657387943806,0.1072719269593645,0.6705048992626393
7760,202012,2020-12-29 16:00:00,29,Agent_29,1,Team_Lead_1,Center_B,9,120.44008897992562,0.902945232690194,14,88,9,8,0.10160518742218494,0.05579640882274406,0.87202469306921,0.21793736581954404,0.6144737100225272
7761,202012,2020-12-29 17:00:00,50,Agent_50,2,Team_Lead_2,Center_B,8,191.02957139888667,0.1550185266866877,25,13,57,6,0.8014084793141725,0.19493075188373032,0.6783975380002417,0.9419298711329888,0.4392058375251946
7762,202012,2020-12-29 18:00:00,48,Agent_48,1,Team_Lead_1,Center_B,8,465.7994080342114,0.48775025977055,70,20,64,9,0.6964622675005038,0.3881083926862017,0.7504010964235177,0.825666630813696,0.9680240814955847
7763,202012,2020-12-29 19:00:00,31,Agent_31,7,Team_Lead_7,Center_B,8,364.21061984276866,0.002488152771231933,41,59,58,2,0.10371214536977791,0.922333503722947,0.36729532827255085,0.21365220925817918,0.8940832575392935
7764,202012,2020-12-29 20:00:00,24,Agent_24,7,Team_Lead_7,Center_A,8,565.1064193090618,0.7523117173184913,79,17,33,3,0.09720998866754305,0.912246032845388,0.4420298200464867,0.7206037346734676,0.8871941401578752
7765,202012,2020-12-29 21:00:00,12,Agent_12,5,Team_Lead_5,Center_B,13,497.2602677589637,0.13754183739677783,97,6,11,1,0.6784071155515766,0.9450889283916541,0.10004259631302648,0.46522515009927945,0.4122329002479571
7766,202012,2020-12-29 22:00:00,6,Agent_6,6,Team_Lead_6,Center_B,13,556.9970029807571,0.43814053800638486,78,96,47,3,0.7103777178349505,0.46287840403571934,0.7414926253780052,0.4338781696621604,0.014171799461250467
7767,202012,2020-12-29 23:00:00,98,Agent_98,1,Team_Lead_1,Center_B,11,476.609831238412,0.5350982546844062,42,56,40,5,0.9637431704422809,0.3194193365797947,0.29530700711183333,0.506759459601312,0.5204839842417981
7768,202012,2020-12-30 00:00:00,12,Agent_12,10,Team_Lead_10,Center_B,9,112.17945890317549,0.7485892982655992,11,0,74,1,0.924396957509832,0.48324925666269103,0.8341961734388517,0.9144097739348688,0.6880867794747473
7769,202012,2020-12-30 01:00:00,66,Agent_66,9,Team_Lead_9,Center_A,16,279.05344624610086,0.9120483060330281,69,76,7,5,0.39754070253977114,0.825970120559712,0.882228329146161,0.7587275100466279,0.9218786183660562
7770,202012,2020-12-30 02:00:00,13,Agent_13,5,Team_Lead_5,Center_B,5,530.6875721982511,0.6805233188071865,62,75,93,6,0.5798264122130637,0.06893557958020491,0.6585176021110623,0.3572809798615535,0.10439302906334524
7771,202012,2020-12-30 03:00:00,93,Agent_93,8,Team_Lead_8,Center_A,8,72.81380590536548,0.16792266736475958,32,56,46,2,0.5980449874866653,0.9646963417512995,0.45076011893008416,0.9784013270315508,0.3022456322714663
7772,202012,2020-12-30 04:00:00,54,Agent_54,8,Team_Lead_8,Center_B,14,327.8772312025418,0.9684552566274416,1,64,78,7,0.34842827969307677,0.958349662749824,0.5982340956364041,0.7763765576567763,0.9404977120544266
7773,202012,2020-12-30 05:00:00,38,Agent_38,10,Team_Lead_10,Center_B,13,520.1948126798504,0.5515110495704905,67,70,12,1,0.9298227638110801,0.026741833028831485,0.002992913418181864,0.7502775329108379,0.9074804997421749
7774,202012,2020-12-30 06:00:00,87,Agent_87,9,Team_Lead_9,Center_B,10,273.4749973558659,0.7757977926560161,41,93,19,8,0.02202277062307889,0.5189320453145723,0.27770725596314927,0.34651179649783515,0.4619259791255761
7775,202012,2020-12-30 07:00:00,56,Agent_56,6,Team_Lead_6,Center_B,2,287.1318723276612,0.34048914821092513,90,51,65,8,0.7773902323401415,0.5792497765292612,0.4968864782826252,0.9787866990507665,0.9933367867645431
7776,202012,2020-12-30 08:00:00,10,Agent_10,10,Team_Lead_10,Center_A,10,257.8375074351638,0.7397915861228613,72,37,67,3,0.6980515004089721,0.11855173882950587,0.7921180944709082,0.1830755646798612,0.772981222057063
7777,202012,2020-12-30 09:00:00,70,Agent_70,6,Team_Lead_6,Center_B,7,428.9010154260861,0.5476858061264726,76,6,66,8,0.5141346478444606,0.474711139230129,0.9348401424068238,0.2790997841982712,0.5599595947856367
7778,202012,2020-12-30 10:00:00,15,Agent_15,1,Team_Lead_1,Center_B,10,484.43573367125515,0.7333579285568339,10,66,59,8,0.6017571792670294,0.050752472373512436,0.1528989000140727,0.49509710075293567,0.8470589123320456
7779,202012,2020-12-30 11:00:00,67,Agent_67,10,Team_Lead_10,Center_A,5,394.358584553503,0.6637888262609459,76,12,98,8,0.2999816799958135,0.005813450785290497,0.4469821533159445,0.990871118620512,0.5694790096973392
7780,202012,2020-12-30 12:00:00,62,Agent_62,1,Team_Lead_1,Center_B,13,172.0040649923976,0.3276916371285047,95,56,15,6,0.5153489069747033,0.6884601141796463,0.6645887596008485,0.32179579112378187,0.671752725933613
7781,202012,2020-12-30 13:00:00,9,Agent_9,6,Team_Lead_6,Center_A,13,234.0347836677268,0.1631518311565857,21,52,40,3,0.3408349247350596,0.06724780366376693,0.03257760782818342,0.4199761736921812,0.26927869657779113
7782,202012,2020-12-30 14:00:00,98,Agent_98,4,Team_Lead_4,Center_B,12,323.93794844600035,0.8494466038527078,84,45,64,7,0.03173073077960953,0.06252216332682514,0.37233868648963786,0.9536676179608774,0.8928861941232158
7783,202012,2020-12-30 15:00:00,54,Agent_54,1,Team_Lead_1,Center_B,10,481.43568651283846,0.2811524157699856,75,99,4,7,0.9037207946589922,0.2798345411330686,0.7216552695056038,0.24723792248345022,0.3344194387731527
7784,202012,2020-12-30 16:00:00,79,Agent_79,4,Team_Lead_4,Center_A,10,107.36005765383865,0.557627673318196,17,59,28,2,0.6930096301997859,0.715750765476619,0.4890431062007027,0.8084717390161072,0.2670164449956949
7785,202012,2020-12-30 17:00:00,62,Agent_62,4,Team_Lead_4,Center_A,7,144.5446688959637,0.6657404317700988,30,2,32,8,0.7446455696737283,0.5139017703263475,0.6783896624279968,0.9730677876339516,0.28813586298892413
7786,202012,2020-12-30 18:00:00,56,Agent_56,2,Team_Lead_2,Center_A,19,568.9863963148628,0.3603557354452569,72,65,77,2,0.9640606878615022,0.09797979841045723,0.4716951253959508,0.7184403346560692,0.4228818875916195
7787,202012,2020-12-30 19:00:00,49,Agent_49,9,Team_Lead_9,Center_B,11,104.80180837588222,0.6697996510057482,62,67,67,8,0.23685131042993446,0.37223853093782555,0.37495709376648356,0.912563459230649,0.500242019391858
7788,202012,2020-12-30 20:00:00,43,Agent_43,1,Team_Lead_1,Center_B,7,265.6377286383571,0.4528616403660908,41,59,51,0,0.4363827673284987,0.20112838958258616,0.6281570087268024,0.6859905321946993,0.6072116639265462
7789,202012,2020-12-30 21:00:00,82,Agent_82,2,Team_Lead_2,Center_B,16,232.58664048714678,0.742342228984059,60,79,78,0,0.625094073437024,0.19637252155664742,0.2649403110938573,0.9573131297973045,0.5524237831246819
7790,202012,2020-12-30 22:00:00,27,Agent_27,2,Team_Lead_2,Center_A,9,495.6173295795941,0.00165961328049824,64,42,8,4,0.9349601717528465,0.7236380024619932,0.9257965254107052,0.279161255644901,0.004263942159013601
7791,202012,2020-12-30 23:00:00,28,Agent_28,5,Team_Lead_5,Center_B,8,192.50035285728697,0.3369259847491112,42,95,96,3,0.011569407377314045,0.5088342089107607,0.951821894132203,0.3060691797152799,0.2861777827279006
7792,202012,2020-12-31 00:00:00,41,Agent_41,1,Team_Lead_1,Center_B,10,94.90110382598256,0.23768106789333976,23,14,94,1,0.09555835179238414,0.9148719086750888,0.23531898684608388,0.09082708619748947,0.07166668892152261
7793,202012,2020-12-31 01:00:00,63,Agent_63,9,Team_Lead_9,Center_B,9,268.3381894778142,0.9657666671497539,49,23,75,9,0.9175844068897215,0.05863477585762433,0.6424434813331803,0.13868103197194137,0.7031164293801436
7794,202012,2020-12-31 02:00:00,13,Agent_13,4,Team_Lead_4,Center_A,7,457.96835345816675,0.6978036426906539,21,10,54,3,0.19288517839604324,0.9846848727062365,0.09178411226553385,0.4564119886431558,0.5671508866707302
7795,202012,2020-12-31 03:00:00,73,Agent_73,7,Team_Lead_7,Center_B,9,86.44869327092817,0.21864558409020185,5,42,40,7,0.5472501967783907,0.9291206740033099,0.5007265191523195,0.6855223476078782,0.10996606770909101
7796,202012,2020-12-31 04:00:00,58,Agent_58,6,Team_Lead_6,Center_A,8,410.4279283449848,0.3074054662231547,8,14,37,6,0.2043211644428352,0.7075923049964565,0.7425295611702488,0.8313092771610779,0.04754132723936
7797,202012,2020-12-31 05:00:00,45,Agent_45,4,Team_Lead_4,Center_B,16,478.28337950703815,0.003394091397307175,30,11,39,4,0.4216639779571856,0.732833156525673,0.3504385443580049,0.03712912823259751,0.889922645600413
7798,202012,2020-12-31 06:00:00,53,Agent_53,6,Team_Lead_6,Center_A,9,483.6520219701883,0.006610931642138218,8,48,11,4,0.47067438865181,0.5858186838119808,0.4552952076532063,0.3521696639580846,0.17196558644737592
7799,202012,2020-12-31 07:00:00,3,Agent_3,5,Team_Lead_5,Center_A,7,125.15374637900783,0.31611251058681067,29,10,63,9,0.027577578496936983,0.681515114979747,0.8771803022141352,0.8056311887400258,0.9240638902279039
7800,202012,2020-12-31 08:00:00,30,Agent_30,2,Team_Lead_2,Center_A,13,538.942786702941,0.7124894381117961,85,24,17,0,0.9518628405215585,0.19946121533032235,0.44081093358622037,0.34587311332692494,0.4514163831836624
7801,202012,2020-12-31 09:00:00,15,Agent_15,3,Team_Lead_3,Center_A,9,177.80346626796302,0.1098086753553239,76,27,56,5,0.7922657850357111,0.687772665161707,0.559067762181295,0.3018531255597441,0.46756848985198707
7802,202012,2020-12-31 10:00:00,21,Agent_21,9,Team_Lead_9,Center_A,9,346.2756807850431,0.3577604405371826,38,30,0,8,0.4659266053692991,0.10664938262033996,0.9116036596442226,0.7491406524524518,0.2660453958223018
7803,202012,2020-12-31 11:00:00,14,Agent_14,8,Team_Lead_8,Center_A,8,81.65558687049618,0.6796821668133262,53,77,70,7,0.4542196513469806,0.3971179202681867,0.8775864652748921,0.08865713715432644,0.6853799346670287
7804,202012,2020-12-31 12:00:00,1,Agent_1,5,Team_Lead_5,Center_B,8,325.31553169600653,0.4764669494176005,91,39,49,6,0.3732456853446069,0.38207992018949666,0.4929310519565807,0.05879028948239984,0.35337679759132556
7805,202012,2020-12-31 13:00:00,52,Agent_52,10,Team_Lead_10,Center_A,6,190.2862954349591,0.10893041884875687,58,25,37,5,0.5861747765606733,0.42783624141239873,0.8748942258362657,0.8645881360205295,0.7132414255497165
7806,202012,2020-12-31 14:00:00,4,Agent_4,6,Team_Lead_6,Center_A,10,277.4986210158115,0.531343817065972,54,22,16,2,0.1574092000215187,0.16297972737457112,0.2452993399811908,0.8463228037615116,0.15859042005129798
7807,202012,2020-12-31 15:00:00,17,Agent_17,8,Team_Lead_8,Center_A,10,449.16142973020834,0.7155870660700656,14,87,29,1,0.28584394484889,0.36676826036674737,0.45771279068258386,0.8088130214881412,0.6853360662147763
7808,202012,2020-12-31 16:00:00,3,Agent_3,2,Team_Lead_2,Center_A,10,92.60481618053208,0.07918444444530226,43,73,85,6,0.13788997743490583,0.3996471393617671,0.3290584358153785,0.22718335207401974,0.4902233501463419
7809,202012,2020-12-31 17:00:00,37,Agent_37,7,Team_Lead_7,Center_A,7,390.05180680691086,0.16041996167846484,86,71,81,7,0.9949756615842272,0.7960767573206773,0.7953463470346955,0.20243869231216427,0.21973221181765568
7810,202012,2020-12-31 18:00:00,58,Agent_58,7,Team_Lead_7,Center_A,5,360.2993077180616,0.010255907515617668,64,28,6,5,0.9969385959440749,0.8663510108723653,0.9654851525110981,0.8405426312122495,0.061062599070271006
7811,202012,2020-12-31 19:00:00,4,Agent_4,10,Team_Lead_10,Center_B,14,343.40654886364234,0.40232065322163035,41,36,1,4,0.32326927186600984,0.6750271366595753,0.7689959159079088,0.4948246965013612,0.1840440333115001
7812,202012,2020-12-31 20:00:00,66,Agent_66,10,Team_Lead_10,Center_A,10,79.12920277463539,0.39365833261635796,11,4,80,0,0.5955424362682522,0.693504526507463,0.8485035327096083,0.31046358251052797,0.7378713760417684
7813,202012,2020-12-31 21:00:00,3,Agent_3,4,Team_Lead_4,Center_B,9,590.6599968614082,0.7452768628558516,89,66,90,1,0.2851307048539933,0.03283169459906532,0.035993242179178875,0.2276050766179627,0.35585204024466777
7814,202012,2020-12-31 22:00:00,60,Agent_60,3,Team_Lead_3,Center_B,9,383.2720148940024,0.25394481824629556,53,14,66,3,0.5957596596553424,0.7322541706446338,0.8241489836034211,0.8818310755965564,0.659271568484817
7815,202012,2020-12-31 23:00:00,84,Agent_84,8,Team_Lead_8,Center_A,7,396.4100278919324,0.6485237693341958,70,18,77,8,0.49352844148578,0.6346036066071529,0.3253153599828491,0.0466815093112789,0.6685956683724154
7816,202101,2021-01-01 00:00:00,9,Agent_9,1,Team_Lead_1,Center_B,9,449.9235784874307,0.023927624781522994,97,35,29,0,0.31651906088607384,0.9131775900407179,0.509283655033788,0.11017429185611316,0.03343949558004966
7817,202101,2021-01-01 01:00:00,3,Agent_3,9,Team_Lead_9,Center_B,10,540.0046525795256,0.910448870033732,12,80,80,5,0.7940521201324087,0.8783665294285135,0.3075762512373008,0.9758012771404203,0.05383960711970648
7818,202101,2021-01-01 02:00:00,49,Agent_49,4,Team_Lead_4,Center_A,1,291.7660748211716,0.7210949673494846,65,58,82,0,0.8475687182065881,0.021732501469862497,0.7062497744949482,0.17668821538036406,0.9391817572202799
7819,202101,2021-01-01 03:00:00,14,Agent_14,7,Team_Lead_7,Center_A,11,143.8995341387856,0.9652382593574487,86,95,40,1,0.42527877456132557,0.021351244984609385,0.8653937069573479,0.5367109380922052,0.27513216194475987
7820,202101,2021-01-01 04:00:00,3,Agent_3,4,Team_Lead_4,Center_A,15,292.48641783022606,0.5024606377371748,99,67,34,5,0.35172328975081724,0.09190877099262029,0.7966710621086014,0.3894750458676739,0.9318378504235449
7821,202101,2021-01-01 05:00:00,3,Agent_3,9,Team_Lead_9,Center_B,4,386.1157174992534,0.5954792309122791,2,25,49,7,0.6559178636989195,0.4726823875222742,0.7405848420446894,0.8503844166485407,0.8265677314600505
7822,202101,2021-01-01 06:00:00,91,Agent_91,1,Team_Lead_1,Center_A,5,191.38374546897694,0.10032170292949638,23,73,83,2,0.6479172710768016,0.6784970400037398,0.7126222834513471,0.2857858938010909,0.16410751355005493
7823,202101,2021-01-01 07:00:00,6,Agent_6,4,Team_Lead_4,Center_A,9,317.33318956474795,0.16497245685463302,26,42,34,7,0.0637702574655018,0.7561254467502966,0.5267726576202584,0.4317428810981264,0.7719112853498287
7824,202101,2021-01-01 08:00:00,48,Agent_48,10,Team_Lead_10,Center_A,8,93.5302945695619,0.5409549539874059,96,46,57,5,0.3652126913028333,0.2945928474440007,0.6467844045579911,0.30802372456589233,0.09725871475445547
7825,202101,2021-01-01 09:00:00,34,Agent_34,7,Team_Lead_7,Center_A,14,286.8713378208024,0.41114764888860955,91,85,39,5,0.6995892660343598,0.3336801210954391,0.10190317195821041,0.7214204435767249,0.3158070450443672
7826,202101,2021-01-01 10:00:00,63,Agent_63,8,Team_Lead_8,Center_B,5,461.6003532733568,0.5423596826815668,37,34,17,2,0.45473169123235435,0.09731354389391833,0.7467496126604314,0.01593926873697271,0.671567355858867
7827,202101,2021-01-01 11:00:00,58,Agent_58,8,Team_Lead_8,Center_B,7,113.9476366026285,0.3831115896543509,25,10,58,9,0.9478486596319521,0.5633665637060953,0.6092556349028586,0.027255908703002207,0.2295010158352916
